genus,higher_taxon
Leptarius leptus,Gastropod
Cirsotrema dalli,Gastropod
Conus taphrus,Gastropod
Crassispira (Crassispirella) cymation,Gastropod
Cymia (Cymia),Gastropod
Psilarius,Gastropod
Trajana (Nerva),Gastropod
Straparollus (Straparollus) savagei,Gastropod
Knightella shumardiana,Gastropod
Leptoptygma oligospira,Gastropod
Stegocoelia quadricincta,Gastropod
Ianthinopsis pinguis,Gastropod
Naticopsis depressa,Gastropod
Straparollus ammon,Gastropod
Euomphalus angularis,Gastropod
Platyschisma barrisi,Gastropod
Retispira bilabiatus,Gastropod
Bellerophon (Bellerophon) vinculatus,Gastropod
Bellerophon (Bellerophon) panneus,Gastropod
Retispira deflectus,Gastropod
Patellilabia scriptiferus,Gastropod
Porcellia crassinoda,Gastropod
Porcellia obliquinoda,Gastropod
Porcellia rectinoda,Gastropod
Retispira espinasa,Gastropod
Colpites monilifera,Gastropod
Hypselentoma perhumerosa,Gastropod
Araeonema novamexicanum,Gastropod
Plocezyga turbinata,Gastropod
Paragoniozona,Gastropod
Calyptraea (Trochita) floridana,Gastropod
Maoricrypta (Maoricrypta) costata,Gastropod
Crepidula cymbaeformis,Gastropod
Pusula,Gastropod
Attiliosa,Gastropod
Turritella (Broderiptella) maiquetiana,Gastropod
Buchema,Gastropod
Strombus (Tricornis),Gastropod
Calorebama,Gastropod
Polinices (Polinices) gesteri,Gastropod
Mourlonia missouriensis,Gastropod
Bellerophon ulrichi,Gastropod
Naticopsis paucivolutus,Gastropod
Platyceras encloides,Gastropod
Platyceras evolutus,Gastropod
Platyceras glenparkensis,Gastropod
Orthonychia jeffersonensis,Gastropod
Bellerophon barquensis,Gastropod
Bellerophon sedaliensis,Gastropod
Bellerophon gibsoni,Gastropod
Bellerophon clarki,Gastropod
Aglaoglypta nactoides,Gastropod
Baylea subconstricta,Gastropod
Patellostium ourayensis,Gastropod
Euphemites blaneyanus,Gastropod
Pseudozygopleura obtusicacuminis,Gastropod
Rhabdotocochlis,Gastropod
Pharkidonotus breyeri,Gastropod
Dicellonema abrekensis,Gastropod
Ambercyclus dilleri,Gastropod
Abyssochrysos giganteum,Gastropod
Ambercyclus morganensis,Gastropod
Atresius liratus,Gastropod
Loxoplocus nelsonae,Gastropod
Acilia,Gastropod
Ptychocaulus bivittata,Gastropod
Conotoma bispiralis,Gastropod
Loxoplocus gothlandicus,Gastropod
Cyrtospira ventricosus,Gastropod
Ruedemannia robusta,Gastropod
Philoxene paveyi,Gastropod
Euomphalopterus velaris,Gastropod
Spinicharybdis elora,Gastropod
Kirkospira vitellia,Gastropod
Coelocaulus turritiformis,Gastropod
Michelia whiteavesi,Gastropod
Loxoplocus soluta,Gastropod
Euomphalopterus valeria,Gastropod
Cyrtostropha macrospira,Gastropod
Coelocaulus longispira,Gastropod
Pseudotectus comes,Gastropod
Prosolarium deiopei,Gastropod
Murchisonia mylitta,Gastropod
Chepultapecia leiosomella,Gastropod
Euomphalopsis involuta,Gastropod
Ophileta supraplana,Gastropod
Schizopea grandis,Gastropod
Polytropis durhamensis,Gastropod
Codonocheilus striatum,Gastropod
Turritoma constricta,Gastropod
Murchisonia xanthippe,Gastropod
Discordichilus harmonia,Gastropod
Holopea gracia,Gastropod
Pleurotomaria viola,Gastropod
Sinuopea cingulata,Gastropod
Sinuopea sweeti,Gastropod
Platyceras marylandicum,Gastropod
Kitikamispira multistriata,Gastropod
Palaeozygopleura styliola,Gastropod
Anapetopsis lalajae,Gastropod
Anapetopsis maclearni,Gastropod
Bellerophon helena,Gastropod
Mourlonia filitexta,Gastropod
Bellerophon shelbiensis,Gastropod
Poleumita crenulata,Gastropod
Bellerophon nactus,Gastropod
Carinaropsis cunulae,Gastropod
Schizolopha textilis,Gastropod
Bucania rugatina,Gastropod
Bucania subangulata,Gastropod
Sphenosphaera nana,Gastropod
Sphenosphaera subpatula,Gastropod
Sphenosphaera bilineatus,Gastropod
Palaeozygopleura noe,Gastropod
Straparollus planodiscus,Gastropod
Protocalyptraea styliophila,Gastropod
Aglaoglypta koeneni,Gastropod
Glyptotomaria genundewa,Gastropod
Phragmosphaera natator,Gastropod
Macrochilina pygmaea,Gastropod
Macrochilina seneca,Gastropod
Glyptotomaria ciliata,Gastropod
Protocalyptraea marshalli,Gastropod
Joleaudella catilloides,Gastropod
Straparollina hudsoni,Gastropod
Dictyobembix hebe,Gastropod
Bucania pojetai,Gastropod
Sphenosphaera recurvus,Gastropod
Sphenosphaera similis,Gastropod
Cataschisma ulrichi,Gastropod
Cyrtostropha salteri canadensis,Gastropod
Kitikamispira concinna,Gastropod
Palaeozygopleura glabra,Gastropod
Orthonychia unguiculata,Gastropod
Ecculiomphalus priscus,Gastropod
Trochonema exile,Gastropod
Eccyliomphalus calciferus,Gastropod
Lophospira calcifera,Gastropod
Hormotoma gracilens,Gastropod
Bucanella tripla,Gastropod
Ceratopea compressum,Gastropod
Bridgeites volutatus,Gastropod
Hormotoma prava,Gastropod
Eroicaspira obelisca,Gastropod
Peruniscus cassinensis,Gastropod
Palliseria acuminata,Gastropod
Raphistomina hortensia,Gastropod
Plethospira difficilis,Gastropod
Malayaspira perkinsi,Gastropod
Helicotoma umbilicata,Gastropod
Fusispira schucherti,Gastropod
Subulites beloitensis,Gastropod
Bucania batchtownensis,Gastropod
Phragmolites multinotatus,Gastropod
Cyclonema intermedium,Gastropod
Holopea missouriensis,Gastropod
Pterotheca triangularis,Gastropod
Bellerophon (Bellerophon) needlensis,Gastropod
Pachystrophia inornatum,Gastropod
Streptotrochus cyclostoma,Gastropod
Promourlonia durhamensis,Gastropod
Leptorima townsendii,Gastropod
Oriostoma parvula,Gastropod
Subulites compactus,Gastropod
Bucania robusta,Gastropod
Cyclonema dowlingii,Gastropod
Cyclonema filicinctus,Gastropod
Euomphalopterus limatoidea,Gastropod
Loxonema magnum,Gastropod
Oriostoma speciosum,Gastropod
Euomphalus minor,Gastropod
Euomphalus rotundus,Gastropod
Platyostoma perforatum,Gastropod
Poleumita hudsonica,Gastropod
Liospira stevensoni,Gastropod
Pycnomphalus colemani,Gastropod
Salpingostoma lata,Gastropod
Joleaudella perstriatus,Gastropod
Brachytomaria kindlei,Gastropod
Pterotheca pentagona,Gastropod
Eotomaria remotistriata,Gastropod
Bucania simulatrix,Gastropod
Sphenosphaera subangularis,Gastropod
Phragmosphaera triliratus,Gastropod
Bucanopsis diabloensis,Gastropod
Pterotheca angusta,Gastropod
Carinaropsis explanata,Gastropod
Lophospira abnormis,Gastropod
Temnodiscus nitidula,Gastropod
Murchisonia aciculata,Gastropod
Plectonotoides cherylae,Gastropod
Tritonophon kivitalonae,Gastropod
Phragmolites elegans,Gastropod
Phragmolites cellulosus,Gastropod
Phragmolites bellulus,Gastropod
Pterotheca harviei,Gastropod
Sinuites planodorsatus,Gastropod
Paupospira tenuistriata,Gastropod
Trigyra ulrichi,Gastropod
Helicotoma whiteavesiana,Gastropod
Lophospira billingsi,Gastropod
Hormotoma centervillensis,Gastropod
Liospira depressum,Gastropod
Paupospira trilineata,Gastropod
Sphenosphaera centervillensis,Gastropod
Ptychosphaera thalia,Gastropod
Loxonema postremum,Gastropod
Pleurotomaria apicialis,Gastropod
Palaeozygopleura laxa,Gastropod
Pleuronotus tioga,Gastropod
Euomphalus fairchildi,Gastropod
Pleurorima kayseri,Gastropod
Stenoloron areyi,Gastropod
Palaeozygopleura terebra,Gastropod
Turbonopsis coronola,Gastropod
Orthonychia prosseri,Gastropod
Cyrtospira directus,Gastropod
Poleumita incarinatus,Gastropod
Umbotropis filitexta,Gastropod
Tropidodiscus arisaigensis,Gastropod
Alaskadiscus magnus,Gastropod
Undulabucania gorbyi,Gastropod
Loxobucania singularis,Gastropod
Loxonema boydii,Gastropod
Bellerophon whittleseyi,Gastropod
Orthonychia infabricatus,Gastropod
Orthonychia sciotoensis,Gastropod
Orthonychia waverlyensis,Gastropod
Nevadaspira cooperi,Gastropod
Elkoceras volborthi,Gastropod
Visitator tennesseensis,Gastropod
Palliseria longwelli,Gastropod
Leptoptygma carrizoensis,Gastropod
Glabrocingulum (Ananias) tularosaensis,Gastropod
Orthonema laluzense,Gastropod
Royalella swallowiana,Gastropod
Orthonema cortum,Gastropod
Carinanema kietzkei,Gastropod
Pseudozygopleura (Pseudozygopleura) mutabilis,Gastropod
Spiroscala pagoda,Gastropod
Glyptotomaria apiarium,Gastropod
Portlockiella kentuckyensis,Gastropod
Micromphalus turris,Gastropod
Trepospira sphaerulata,Gastropod
Amphiscapha subquadrata,Gastropod
Cinclidonema texanum,Gastropod
Phanerotrema labrosa,Gastropod
Liomphalus disjunctus,Gastropod
Palaeozygopleura attenuata,Gastropod
Offleyotrochus naresi,Gastropod
Hormotoma latifasciatum,Gastropod
Carinaropsis carinata,Gastropod
Devononema typicum,Gastropod
Quadricarina voltumna,Gastropod
Prosoptychus plenus,Gastropod
Platyceras nodosum,Gastropod
Orthonychia belli,Gastropod
Platyceras lejeunii,Gastropod
Spinyplatyceras paxiller,Gastropod
Plectonotoides gaspensis,Gastropod
Joleaudella rotula,Gastropod
Platyceras leboutillieri,Gastropod
Platyceras guesnini,Gastropod
Pachystrophia lescarboti,Gastropod
Spinicharybdis gasconsensis,Gastropod
Prosolarium scalatum,Gastropod
Bucanospira expansa,Gastropod
Stephanozyga nodosa,Gastropod
Gosseletina pratteni,Gastropod
Pseudozygopleura (Pseudozygopleura) nana,Gastropod
Pseudozygopleura (Pseudozygopleura) teres,Gastropod
Ananias marcouiana,Gastropod
Orthonema nebrascense,Gastropod
Wellergyi subdecussatus,Gastropod
Retispira marcouianus,Gastropod
Hypselentoma inornata,Gastropod
Kinkaidia cancellata,Gastropod
Borestus pagoda,Gastropod
Sinuitina cordiformis,Gastropod
Soleniscus gracilis,Gastropod
Trepospira discoidalis,Gastropod
Platyostoma desmatum,Gastropod
Platyceras reflexum,Gastropod
Paraglauconia,Gastropod
Homalopoma (Cantrainea),Gastropod
Cypraeogemmula warnerae,Gastropod
Haplocochlias,Gastropod
Homalopoma umpquaensis,Gastropod
Liotia washingtoniana,Gastropod
Solariella (Solariella) garrardensis,Gastropod
Cidarina,Gastropod
Emarginula dotyhillsensis,Gastropod
Trochopsis,Gastropod
Scurriopsis,Gastropod
Striactaeonina,Gastropod
Ambercyclus capitaneus,Gastropod
Cantallocostoma quadricostatum,Gastropod
Proconulus,Gastropod
Lewisiella conica,Gastropod
Ooliticia,Gastropod
Pleurotomaria anglica,Gastropod
Biomphalaria,Gastropod
Stagnicola,Gastropod
Gastrocopta,Gastropod
Loxoplocus hyacinthensis,Gastropod
Subulites planilateralis,Gastropod
Potamides saltillensis,Gastropod
Potamides cancelloides,Gastropod
Amnicola saltillensis,Gastropod
Amnicola georgiensis,Gastropod
Amnicola expansilabris,Gastropod
Paludestrina plana,Gastropod
Tropidodiscus curvilineatus,Gastropod
Lyosoma powelli,Gastropod
Ceritella,Gastropod
Cylindrobullina,Gastropod
Teinostomopsis,Gastropod
Lyosoma,Gastropod
Solariella (Solariella),Gastropod
Ampullina (Ampullina),Gastropod
Gyrodes (Gyrodes),Gastropod
Akera,Gastropod
Moniliopsis,Gastropod
Umpquaia,Gastropod
Austrotrophon,Gastropod
Progabbia,Gastropod
Calyptraea (Calyptraea) mamillaris,Gastropod
Crawfordina,Gastropod
Turritella pescaderoensis,Gastropod
Lophospira superba,Gastropod
Lophospira selecta,Gastropod
Platyceras crassum,Gastropod
Platyceras echinatum,Gastropod
Architectonica bieleri,Gastropod
Architectonica bajaensis,Gastropod
Granosolarium,Gastropod
Abyssochrysos,Gastropod
Subulites prolongata,Gastropod
Oxygyrus keraudrenii,Gastropod
Limacina bulimoides,Gastropod
Bowdenatheca jamaicensis,Gastropod
Creseis acicula,Gastropod
Clio (Bellardiclio) braidensis,Gastropod
Eccyliopterus kalmi,Gastropod
Raphistomina undulata,Gastropod
Holopea plauta,Gastropod
Raphistoma pauper,Gastropod
Raphistoma calyx,Gastropod
Globonema pauperum,Gastropod
Scalites,Gastropod
Lyosoma enoda,Gastropod
Rhabdocolpus viriosus,Gastropod
Cossmannea imlayi,Gastropod
Symmetrocapulus corrugatus,Gastropod
Cossmannea kanabensis,Gastropod
Hormotoma acuminata,Gastropod
Holopea media,Gastropod
Holopea nicolettensis,Gastropod
Paupospira beatrice,Gastropod
Arjamannia inexpectans,Gastropod
Zonidiscus clemvillensis,Gastropod
Phanerotrema axion,Gastropod
Sphenosphaera opertus,Gastropod
Rhabdostropha quinquecincta,Gastropod
Lophospira manitoulinensis,Gastropod
Brachytomaria turricula,Gastropod
Salpingostoma richmondense,Gastropod
Eunema fasciata,Gastropod
Sphenosphaera consimilis,Gastropod
Paupospira thebesensis,Gastropod
Pterotheca clochensis,Gastropod
Phos gabbii,Gastropod
Costoanachis divilitus,Gastropod
Serpulorbis llajasensis,Gastropod
Cyclonema margaritoides,Gastropod
Ploceozyga (Hyphantozyga) cancellata,Gastropod
Plocezyga costata,Gastropod
Plocezyga ornata,Gastropod
Donaldina bellilineata,Gastropod
Soleniscus aplatus,Gastropod
Conasprella (Ximeniconus),Gastropod
Conus (Atlanticonus) franklinae,Gastropod
Conus (Dauciconus) garrisoni,Gastropod
Conus (Ductoconus) cashi,Gastropod
Conus (Lautoconus) carlottae,Gastropod
Conus (Spuriconus) lombardii,Gastropod
Conus (Stephanoconus) bellacoensis,Gastropod
Conus (Stephanoconus) gouldi,Gastropod
Conus lyelli,Gastropod
Profundiconus hennigi,Gastropod
Conus (Dauciconus) karlschmidti,Gastropod
Conus (Dauciconus) planiliratus,Gastropod
Conus anningae,Gastropod
Conus (Dauciconus) zambaensis,Gastropod
Conus (Dauciconus) furvoides,Gastropod
Conus (Spuriconus) kaesleri,Gastropod
Conus (Spuriconus) spurius,Gastropod
Cataschisma typa,Gastropod
Helicotoma missouriensis,Gastropod
Cataschisma latiangularis,Gastropod
Palaeocypraea fontana,Gastropod
Palaeocypraea grooti,Gastropod
Palaeocypraea squyeri,Gastropod
Bernaya (Bernaya) crawfordcatei,Gastropod
Bernaya (Protocypraea) argonautica,Gastropod
Bernaya (Protocypraea) rineyi,Gastropod
Eocypraea (Eocypraea) mortoni,Gastropod
Lyncina amygdalina,Gastropod
Bernaya (Bernaya) obesa,Gastropod
Bernaya media,Gastropod
Macrocypraea veintensis,Gastropod
Eopustularia subrostrata,Gastropod
Eopustularia acyensis,Gastropod
Proadusta,Gastropod
Eocypraea inflata,Gastropod
Eocypraea (Eocypraea),Gastropod
Cypraedia (Eucypraedia) multicarinata,Gastropod
Tritonoatractus montgomeriensis,Gastropod
Austrocypraea towncreekensis,Gastropod
Eopustularia goedertorum,Gastropod
Bernaya (Protocypraea) louellasaulae,Gastropod
Bernaya (Protocypraea) popenoei,Gastropod
Palaeocypraea wilfredi,Gastropod
Bernaya (Bernaya) jeanae,Gastropod
Bernaya (Bernaya) beardi,Gastropod
Bernaya (Protocypraea) gualalaensis,Gastropod
Erosaria aliena,Gastropod
Margarites semiornata,Gastropod
Propustularia kemperae,Gastropod
Eocypraea novasumma,Gastropod
Gyrodes robustus,Gastropod
Propustularia simiensis,Gastropod
Cernina,Gastropod
Architectonica llajasensis,Gastropod
Volutostrombus eocenica,Gastropod
Garzasia diabla,Gastropod
Cidarina cretacea,Gastropod
Cidarina beta,Gastropod
Bulbificopsis garza,Gastropod
Turritella chaneyi,Gastropod
Teneposita,Gastropod
Capulus (Brocchia),Gastropod
Xenophora (Xenophora),Gastropod
Sassia (Byramia),Gastropod
Metula (Metula),Gastropod
Pleurotoma (Pleurofusia) longirostropsis,Gastropod
Eocalyptraphorus binodiferus,Gastropod
Mexopus,Gastropod
Torgnellus,Gastropod
Acanthoxenophora sinuosa,Gastropod
Chedevillia saltonensis,Gastropod
Eocypraea maniobraensis,Gastropod
Galeodea (Mambrinia) gallica,Gastropod
Volutilithes orocopiaensis,Gastropod
Campanilopa dilloni,Gastropod
Phalium (Semicassis) louella,Gastropod
Chedevillia stewarti,Gastropod
Tibia (Eotibia) llajasensis,Gastropod
Alarimella veta,Gastropod
Alarimella anae,Gastropod
Phanerolepida,Gastropod
Pseudanchura biangulata,Gastropod
Margarita,Gastropod
Anchura (Kangilioptera) ravni,Gastropod
Aporrhais (Aporrhais),Gastropod
Globisinum,Gastropod
Taioma,Gastropod
Ancilla (Sparella),Gastropod
Tudicla (Tudicla),Gastropod
Genota,Gastropod
Xenophora (Endoptygma) hermax,Gastropod
Cerithiopsis (Cerithiopsina),Gastropod
Domenginella,Gastropod
Mathilda (Mathilda),Gastropod
Mathilda (Echinimathilda),Gastropod
Cochliolepis (Tylaxis),Gastropod
Eoancilla,Gastropod
Eocypraea (Eocypraea) louellae,Gastropod
Igonoia,Gastropod
Crenaturricula crenatospira,Gastropod
Hemitoma (Montfortia),Gastropod
Benoistia,Gastropod
Palaeocypraea suciensis,Gastropod
Propustularia gurabonis,Gastropod
Jenneria pilsbryi,Gastropod
Zonaria praelatior,Gastropod
Dolichupis clypeus,Gastropod
Jenneria dominicensis,Gastropod
Luria mariaelisabethae,Gastropod
Macrocypraea anguillana,Gastropod
Triphora (Triphora),Gastropod
Pyrunculus,Gastropod
Akleistostoma erici,Gastropod
Siphocypraea merriami,Gastropod
Pustularia (Pustularia) americana,Gastropod
Cypraeorbis willcoxi,Gastropod
Loxacypraea apalachicolae,Gastropod
Cypraeorbis arlettae,Gastropod
Loxacypraea emilyae,Gastropod
Cypraeorbis willcoxi ballista,Gastropod
Simnia (Neosimnia) puella,Gastropod
Simnia (Simnialena) oryzagrana,Gastropod
Zonaria theresae,Gastropod
Zonaria shirleyae,Gastropod
Simnia (Neosimnia) cristata,Gastropod
Niveria (Niveria) carlottae,Gastropod
Talparia (Talparia) mariaelisabethae,Gastropod
Simnia (Spiculata) terminatincta,Gastropod
Trona leporina,Gastropod
Trivia juliae,Gastropod
Luria campbelliana,Gastropod
Trivia capillata,Gastropod
Pentzia,Gastropod
Prisconatica hesperia,Gastropod
Engina gigas,Gastropod
Engina latior,Gastropod
Ameranna minuscula,Gastropod
Popenoeum lacunosum,Gastropod
Pseudoliva praetermissa,Gastropod
Fusulculus nanapullus,Gastropod
Cancellaria bajaensis,Gastropod
Cancellaria paleocenica,Gastropod
Loxonema delicatula,Gastropod
Atlanta cordiformis,Gastropod
Protatlanta rotundata,Gastropod
Limacina (Striolimacina) imitans,Gastropod
Hyalocylis striata,Gastropod
Cuvierina astesana,Gastropod
Cuvierina,Gastropod
Clio cuspidata,Gastropod
Cavolinia gypsorum,Gastropod
Cavolinia mexicana,Gastropod
Edithinella,Gastropod
Eoangyomphalus arctica,Gastropod
Plocezyga subnodosa,Gastropod
Pseudozygopleura limus,Gastropod
Pseudozygopleura mucronatus,Gastropod
Pseudozygopleura pugonis,Gastropod
Royalella quadrolirata,Gastropod
Plocezyga perminuta,Gastropod
Pseudozygopleura subulatus,Gastropod
Baylea vjatkensis,Gastropod
Hyphantozyga grandis,Gastropod
Hyphantozyga textilis,Gastropod
Plocezyga acuminata,Gastropod
Plocezyga cordiformis,Gastropod
Plocezyga markae,Gastropod
Plocezyga ornatissima,Gastropod
Plocezyga regularia,Gastropod
Leptozyga venustus,Gastropod
Pseudozygopleura rectus,Gastropod
Pseudozygopleura scruposus,Gastropod
Pseudozygopleura cirritus,Gastropod
Pseudozygopleura lanceolatus,Gastropod
Hyphantozyga fusiforma,Gastropod
Plocezyga lirata,Gastropod
Pseudozygopleura baltea,Gastropod
Plocezyga obscura,Gastropod
Plocezyga subquadrata,Gastropod
Donaldina superclivis,Gastropod
Zachrysia fraterna,Gastropod
Labyrinthus obtusus,Gastropod
Sulcocypraea moumieti,Gastropod
Micrancilla alibamasiana,Gastropod
Mesalia clarki,Gastropod
Acanthonema laxa,Gastropod
Naticopsis tortum,Gastropod
Orthonychia spinigerum,Gastropod
Soleniscus (Macrochilina) humilis,Gastropod
Haustator zulloi,Gastropod
Platyostoma tumidum,Gastropod
Sellinema obtusa,Gastropod
Eotomaria trochoides,Gastropod
Pterotheca intermedia,Gastropod
Malayaspira annulata,Gastropod
Trochonemella montrealensis,Gastropod
Subulites acutus,Gastropod
Hormotoma wilsoni,Gastropod
Liospira peneplana,Gastropod
Ceratopea keithi,Gastropod
Salpingostoma inornatum,Gastropod
Spiroraphe aequilatera,Gastropod
Anchura ainikta,Gastropod
Anchura gibbera,Gastropod
Anchura baptos,Gastropod
Velates californicus,Gastropod
Tenagodus californiensis,Gastropod
Garzasia intermedia,Gastropod
Tibiaporrhais,Gastropod
Natica conradiana,Gastropod
Subulites gloucesterensis,Gastropod
Eunema erigone,Gastropod
Biplica miniplicata,Gastropod
Cyrtostropha,Gastropod
Fusispira elongata,Gastropod
Natica allisoni,Gastropod
Zinsitys,Gastropod
Siluracmaea,Gastropod
Pycnotrochus,Gastropod
Pycnomphalus,Gastropod
Cyclonema decora,Gastropod
Xenophora willisi,Gastropod
Tanea lineata,Gastropod
Tritonium martinezensis,Gastropod
Anchura gabbi,Gastropod
Surcula fairbanksi,Gastropod
Turris louderbacki,Gastropod
Atorcula canalifera,Gastropod
Sigaretus (Naticina),Gastropod
Whitneya,Gastropod
Urosyca,Gastropod
Acmaea martinezensis,Gastropod
Fusus dumblei,Gastropod
Seraphs thompsoni,Gastropod
Tritonium buwaldi,Gastropod
Rimella canalifera,Gastropod
Anchura englishi,Gastropod
Ovula martini,Gastropod
Olivella claytonensis,Gastropod
Surcula andersoni,Gastropod
Turcica,Gastropod
Lunatia lewisii,Gastropod
Nassarius (Caesia) coalingensis,Gastropod
Benoistia californica,Gastropod
Cantharus (Endopachychilus) suturalis,Gastropod
Cantharus (Eocantharus) cowlitzensis,Gastropod
Latirus kirbyi,Gastropod
Molopophorus crooki,Gastropod
Perse markleyensis,Gastropod
Perse tuberculatum,Gastropod
Pseudoliva kirbyi,Gastropod
